"Postcode","Netnummer","Wijken","Plaats","Gemeente","Provincie","Breedtegraad (N):","Lengtegraad (E):","Wijk"
"9214","0512",NA,"Smalle Ee","Smallingerland","Friesland",53.103175882209,6.0021404026617,"Wijk 01 Overig Smallingerland"
"9215","0512",NA,"De Veenhoop","Smallingerland","Friesland",53.090321705181,5.9635371238994,"Wijk 01 Overig Smallingerland"
"9216","0512",NA,"Oudega","Smallingerland","Friesland",53.116570627553,5.9640699485467,"Wijk 01 Overig Smallingerland"
"9217","0512",NA,"Nijega","Smallingerland","Friesland",53.129372405356,6.0262608677714,"Wijk 01 Overig Smallingerland"
"9218","0512",NA,"Opeinde","Smallingerland","Friesland",53.135354430562,6.0581238968253,"Wijk 01 Overig Smallingerland"
"9219","0512",NA,"De Tike","Smallingerland","Friesland",53.150318255011,6.0277071245313,"Wijk 01 Overig Smallingerland"
"9221","0512",NA,"Rottevalle","Smallingerland","Friesland",53.145495677633,6.097591313243,"Wijk 01 Overig Smallingerland"
"9223","0512",NA,"Houtigehage","Smallingerland","Friesland",53.148006700669,6.1439979071792,"Wijk 01 Overig Smallingerland"
"9233","0512",NA,"Boelenslaan","Achtkarspelen","Friesland",53.159985539344,6.1339492822829,"Wijk 02 Zuid"
"9241","0516","Wijk 03 BeetsterzwaagWijk 05 Bakkeveen","Wijnjewoude","Opsterland","Friesland",53.052634622768,6.1951019326652,NA
"9244","0512",NA,"Beetsterzwaag","Opsterland","Friesland",53.055729605758,6.070389621841,"Wijk 03 Beetsterzwaag"
"9245","0512",NA,"Nij Beets","Opsterland","Friesland",53.06486181855,5.991671924878,"Wijk 02 Terwispel"
"9246","0512",NA,"Olterterp","Opsterland","Friesland",53.067934528075,6.1143104288729,"Wijk 03 Beetsterzwaag"
"9247","0512",NA,"Ureterp","Opsterland","Friesland",53.092031537606,6.1620935401624,"Wijk 04 Ureterp"
"9249","0512",NA,"Frieschepalen","Opsterland","Friesland",53.106101099179,6.2067079628186,"Wijk 04 Ureterp"
"9251","0511",NA,"Burgum","Tytsjerksteradiel","Friesland",53.19956552858,5.993315363017,"Wijk 00 Burgum"
"9254","0511",NA,"Hurdegaryp","Tytsjerksteradiel","Friesland",53.216345776115,5.9513207904792,"Wijk 09 Hurdegaryp"
"9255","0511",NA,"Tytsjerk","Tytsjerksteradiel","Friesland",53.199421062281,5.895393131917,"Wijk 04 Tytsjerk"
"9256","0511",NA,"Ryptsjerk","Tytsjerksteradiel","Friesland",53.228347661289,5.9134180543519,"Wijk 03 Ryptsjerk"
"9257","0511","Wijk 00 BurgumWijk 08 Noordburgum","Noardburgum","Tytsjerksteradiel","Friesland",53.222073854937,6.0036745708314,NA
"9258","0512",NA,"Jistrum","Tytsjerksteradiel","Friesland",53.211212345821,6.0543195250627,"Wijk 07 Eastermar"
"9261","0512",NA,"Eastermar","Tytsjerksteradiel","Friesland",53.177233063899,6.0712814936861,"Wijk 07 Eastermar"
"9262","0511",NA,"Sumar","Tytsjerksteradiel","Friesland",53.172399322337,6.0162215527133,"Wijk 06 Sumar"
"9263","0511",NA,"Garyp","Tytsjerksteradiel","Friesland",53.16085953009,5.9655697890754,"Wijk 05 Earnewâld"
"9264","0511",NA,"Earnewâld","Tytsjerksteradiel","Friesland",53.137898869237,5.9393996887949,"Wijk 05 Earnewâld"
"9265","0511",NA,"Suwâld","Tytsjerksteradiel","Friesland",53.180295483304,5.9125193869718,"Wijk 04 Tytsjerk"
"9269","0511","Wijk 00 CentrumWijk 02 Zuid","Feanwâlden","Dantumadiel","Friesland",53.246298195565,5.9722278887211,NA
"9271","0511",NA,"De Westereen","Dantumadiel","Friesland",53.262045408381,6.0351593771829,"Wijk 02 Zuid"
"9281","0512",NA,"Harkema","Achtkarspelen","Friesland",53.18638862309,6.1315418618958,"Wijk 02 Zuid"
"9283","0512",NA,"Surhuizum","Achtkarspelen","Friesland",53.207191203655,6.1916705350707,"Wijk 02 Zuid"
"9284","0512",NA,"Augustinusga","Achtkarspelen","Friesland",53.21956578965,6.1632663651012,"Wijk 01 Centrum"
"9285","0511","Wijk 00 NoordWijk 01 Oost","Buitenpost","Achtkarspelen","Friesland",53.249175218828,6.1545973986788,NA
"9286","0511",NA,"Twijzel","Achtkarspelen","Friesland",53.239969838352,6.097075478371,"Wijk 00 Noord"
"9287","0511",NA,"Twijzelerheide","Achtkarspelen","Friesland",53.236772683848,6.0496664525646,"Wijk 00 Noord"
"9288","0512",NA,"Kootstertille","Achtkarspelen","Friesland",53.220428165159,6.0967660165334,"Wijk 00 Noord"
"9289","0512","Wijk 01 CentrumWijk 02 ZuidWijk 07 Eastermar","Drogeham","Achtkarspelen","Friesland",53.201679738551,6.1158200776096,NA
"9291","0511","Wijk 00 KollumWijk 01 Oost","Kollum","Noardeast-Fryslân","Friesland",53.286417011249,6.1550072786048,NA
"9292","0511",NA,"Augsbuurt","Noardeast-Fryslân","Friesland",53.271305195778,6.1871462817563,"Wijk 01 Oost"
"9293","0511","Wijk 00 KollumWijk 01 Oost","Kollumerpomp","Noardeast-Fryslân","Friesland",53.323368376238,6.1965359587418,NA
"9294","0511","Wijk 00 KollumWijk 02 Noordwest","Oudwoude","Noardeast-Fryslân","Friesland",53.293855713228,6.1179928210417,NA
"9295","0511",NA,"Westergeest","Noardeast-Fryslân","Friesland",53.304860011537,6.0902725072294,"Wijk 02 Noordwest"
"9296","0511",NA,"Triemen","Noardeast-Fryslân","Friesland",53.275675421681,6.0893108080837,"Wijk 02 Noordwest"
"9297","0511",NA,"Veenklooster","Noardeast-Fryslân","Friesland",53.265220067416,6.1138264927862,"Wijk 03 Zuidwest"
"9298","0511",NA,"Kollumerzwaag","Noardeast-Fryslân","Friesland",53.265390815893,6.0711328397807,"Wijk 03 Zuidwest"
"9299","0511",NA,"Twijzelerheide","Achtkarspelen","Friesland",53.247861116553,6.0496187478586,"Wijk 03 Zuidwest"
"9851","0594",NA,"Burum","Noardeast-Fryslân","Friesland",53.275187017469,6.2289288584101,"Wijk 01 Oost"
"9852","0594",NA,"Warfstermolen","Noardeast-Fryslân","Friesland",53.301922954741,6.2331835108567,"Wijk 01 Oost"
"9871","0512",NA,"Stroobos","Achtkarspelen","Friesland",53.238974863026,6.2176638249303,"Wijk 01 Centrum"
"9872","0512",NA,"Stroobos","Achtkarspelen","Friesland",53.232786908859,6.2037837271459,"Wijk 01 Centrum"
"9873","0512",NA,"Gerkesklooster","Achtkarspelen","Friesland",53.247479196757,6.2070750545121,"Wijk 00 Noord"
"8524","0513",NA,"Teroele","De Fryske Marren","Friesland",52.937797288554,5.6974186693989,"Wijk 48 Teroele"
"8613","0515",NA,"Sandfirden","Súdwest-Fryslân","Friesland",52.989020785648,5.5142305859378,"Wijk 08 West IJlst"
"8733","0515","Wijk 20 LittenseradielWijk 09 - Wjelsryp e.o.","Iens","Súdwest-Fryslân","Friesland",53.123617410992,5.6098600731558,NA
"8752","0517","Wijk 15 Weidestreek West","Kornwerderzand","Súdwest-Fryslân","Friesland",53.066493034731,5.3296040109728,NA
"8756","0515",NA,"Piaam","Súdwest-Fryslân","Friesland",53.033745548436,5.4159821672856,"Wijk 18 Weidestreek Zuidwest"
"8762","0515",NA,"Hieslum","Súdwest-Fryslân","Friesland",53.00404822328,5.4902915054741,"Wijk 16 Weidestreek Zuid"
"8772","0515",NA,"Tjalhuizum","Súdwest-Fryslân","Friesland",53.048058305807,5.6116640447273,"Wijk 10 Noordwest IJlst"
"8775","0515",NA,"Nijhuizum","Súdwest-Fryslân","Friesland",52.986823561897,5.4894980858534,"Wijk 02 Nijefurd"
"8833","0517",NA,"Leons","Leeuwarden","Friesland",53.1525298578,5.682737462771,"Dorpen Zuid-West"
"8853","0518",NA,"Klooster Lidlum","Waadhoeke","Friesland",53.223940967746,5.5272109717738,"Wijk 04 - Tzummarum e.o."
"9006","058",NA,"Eagum","Leeuwarden","Friesland",53.128301348955,5.8237586370905,"Grou e.o."
"9177","0519",NA,"Jislum","Noardeast-Fryslân","Friesland",53.309477155251,5.8726455911015,"Wijk 02"
"1329","036",NA,"Almere","Almere","Flevoland",52.369181025956,5.2768684305983,"Wijk 02 Almere Stad"
"1044","020",NA,"Amsterdam","Amsterdam","Noord-Holland",52.407578602446,4.8122467441483,"Westelijk Havengebied"
"3921","0318","Wijk 11 Heuvelrug ElstWijk 12 Uiterwaarden ElstWijk 13 Elst","Elst Ut","Rhenen","Utrecht",51.991555667789,5.5177635412082,NA
"8082","0525",NA,"Elburg","Elburg","Gelderland",52.443454836493,5.8671627937576,"Wijk 01 Elburg"
"1706","020",NA,"Heerhugowaard","Heerhugowaard","Noord-Holland",52.668488985295,4.8647681320419,"Wijk 18 De Draai"
"1114","020",NA,"Amsterdam-Duivendrecht","Ouder-Amstel","Noord-Holland",52.322772708391,4.9261300818353,"Wijk 00"
"1200",NA,NA,"Hilversum","Hilversum","Noord-Holland",52.230934761306,5.1766899725727,NA
"1341","036",NA,"Almere","Almere","Flevoland",52.356773089732,5.288161479819,"Wijk 05 Almere Hout"
"7000",NA,NA,"Doetinchem","Doetinchem","Gelderland",51.966435998401,6.2905619478526,NA
"3744","035","Wijk 02 P.H.W.parkWijk 04 Buitengebied","Baarn","Baarn","Utrecht",52.201849262727,5.2463768028179,NA
"1384","020",NA,"Weesp","Weesp","Noord-Holland",52.32547042963,5.04285318546,"Bloemendalerpolder"
"2216","0252",NA,"Voorhout","Teylingen","Zuid-Holland",52.232099266854,4.4856340883341,"Wijk 01 Voorhout"
"6710",NA,NA,"Ede","Ede","Gelderland",52.04307430752,5.6696159373874,NA
"7270",NA,NA,"Borculo","Berkelland","Gelderland",52.117884962278,6.5312813301544,NA
"8372","0527","BlokzijlBaarlo","Baarlo","Steenwijkerland","Overijssel",52.73906095925,5.9527172885798,NA
"1262","020",NA,"Blaricum","Blaricum","Noord-Holland",52.292751579233,5.2805579826653,"Blaricum"
"3371","0184",NA,"Hardinxveld-Giessendam","Hardinxveld-Giessendam","Zuid-Holland",51.825865125991,4.8406321027261,"Wijk 00"
"2212","0252",NA,"Noordwijkerhout","Noordwijk","Zuid-Holland",52.277989416952,4.4941296124025,"Wijk 00"
"3900",NA,NA,"Veenendaal","Veenendaal","Utrecht",52.026167440374,5.5548442902603,NA
"4142","0345",NA,"Leerdam","Vijfheerenlanden","Utrecht",51.889894095138,5.0760935378505,"Wijk 00 Leerdam"
"7902","0528",NA,"Hoogeveen","Hoogeveen","Drenthe",52.725367090201,6.4892297119781,"Wijk 50 Hoogeveen"
"7904","0528",NA,"Hoogeveen","Hoogeveen","Drenthe",52.724067902171,6.5105868326097,"Wijk 50 Hoogeveen"
"7905","0528","Wijk 50 HoogeveenWijk 62 Industrie- en verspreide gebieden","Hoogeveen","Hoogeveen","Drenthe",52.714854302784,6.5090009125213,NA
"7906","0528",NA,"Hoogeveen","Hoogeveen","Drenthe",52.715100310316,6.4860670942516,"Wijk 50 Hoogeveen"
"7907","0528","Wijk 50 HoogeveenWijk 62 Industrie- en verspreide gebieden","Hoogeveen","Hoogeveen","Drenthe",52.704019971409,6.4715618870574,NA
"7913","0528","Wijk 53 ElimWijk 54 HollandscheveldWijk 55 NoordscheschutWijk 57 NieuweroordWijk 61 Zuideropgaande Nieuw MoscouWijk 62 Industrie- en verspreide gebieden","Hollandscheveld","Hoogeveen","Drenthe",52.69646590474,6.5428567949665,NA
"7914","0528",NA,"Noordscheschut","Hoogeveen","Drenthe",52.724952396993,6.5321858763994,"Wijk 55 Noordscheschut"
"8332","0521",NA,"Steenwijk","Steenwijkerland","Overijssel",52.797692896705,6.1325669715779,"Steenwijk"
"8333","0521",NA,"Steenwijk","Steenwijkerland","Overijssel",52.781176168701,6.1526298046036,"Steenwijk"
"1231","035","Wijk 03 LoosdrechtWijk 04 Nieuw-Loosdrecht","Loosdrecht","Wijdemeren","Noord-Holland",52.199457428879,5.0868302489951,NA
"1393","0294",NA,"Nigtevecht","Stichtse Vecht","Utrecht",52.269592851504,5.0300536472165,"Wijk 08 Nigtevecht"
"1396","0294",NA,"Baambrugge","De Ronde Venen","Utrecht",52.247817254977,4.9901487915751,"Baambrugge"
"1426","0297",NA,"de Hoef","De Ronde Venen","Utrecht",52.212180389184,4.8139996646182,"de Hoef"
"1427","0297",NA,"Amstelhoek","De Ronde Venen","Utrecht",52.233315260618,4.8407950209124,"Amstelhoek"
"1428","0297",NA,"Vrouwenakker","Nieuwkoop","Zuid-Holland",52.22604446924,4.7891285869394,"Wijk 01 Nieuwveen"
"2101","023",NA,"Heemstede","Heemstede","Noord-Holland",52.352519361589,4.6183372687831,"Wijk 00 Heemstede-Centrum"
"2102","023",NA,"Heemstede","Heemstede","Noord-Holland",52.35067746462,4.631669681598,"Wijk 00 Heemstede-Centrum"
"2103","023",NA,"Heemstede","Heemstede","Noord-Holland",52.340369740861,4.6248448979337,"Wijk 00 Heemstede-Centrum"
"2104","023","Wijk 00 Heemstede-CentrumWijk 01 Heemstede-Zuid","Heemstede","Heemstede","Noord-Holland",52.333796542376,4.6098219602661,NA
"2105","023","Wijk 00 Heemstede-CentrumWijk 01 Heemstede-Zuid","Heemstede","Heemstede","Noord-Holland",52.343489514909,4.6030008051531,NA
"2106","023","Wijk 00 Heemstede-CentrumWijk 01 Heemstede-ZuidWijk 02 Heemstede west van de spoorbaan","Heemstede","Heemstede","Noord-Holland",52.352670438219,4.6042921773889,NA
"2261","070","Wijk 25 Mariahoeve en MarlotWijk 01 Park Veursehout","Leidschendam","Leidschendam-Voorburg","Zuid-Holland",52.096498583599,4.3876575224704,NA
"2262","070","Wijk 01 Park VeursehoutWijk 06 De Heuvel en omgeving","Leidschendam","Leidschendam-Voorburg","Zuid-Holland",52.091143826332,4.3871799386287,NA
"2263","070","Wijk 01 Park VeursehoutWijk 02 PrinsenhofWijk 03 't Lien en omgeving","Leidschendam","Leidschendam-Voorburg","Zuid-Holland",52.101228412846,4.4061589834067,NA
"2264","070","Wijk 01 Park VeursehoutWijk 03 't Lien en omgevingWijk 05 Leidschendam-CentrumWijk 07 Damsigt en omgeving","Leidschendam","Leidschendam-Voorburg","Zuid-Holland",52.091297236132,4.3997813357145,NA
"2265","070","Wijk 03 't Lien en omgevingWijk 05 Leidschendam-CentrumWijk 07 Damsigt en omgeving","Leidschendam","Leidschendam-Voorburg","Zuid-Holland",52.090680293845,4.4081585362901,NA
"2267","070",NA,"Leidschendam","Leidschendam-Voorburg","Zuid-Holland",52.058939878597,4.3564097060404,"Wijk 12 Voorburg West"
"2270",NA,NA,"Voorburg","Leidschendam-Voorburg","Zuid-Holland",52.078475557129,4.3854985789729,NA
"2271","070",NA,"Voorburg","Leidschendam-Voorburg","Zuid-Holland",52.072462484467,4.3702029242364,"Wijk 09 Voorburg Midden"
"2272","070","Wijk 01 Park VeursehoutWijk 07 Damsigt en omgevingWijk 08 Essesteijn","Voorburg","Leidschendam-Voorburg","Zuid-Holland",52.083952277126,4.3749015801704,NA
"2273","070","Wijk 26 BezuidenhoutWijk 09 Voorburg MiddenWijk 10 Bovenveen","Voorburg","Leidschendam-Voorburg","Zuid-Holland",52.079413745261,4.359763947248,NA
"2274","070","Wijk 09 Voorburg MiddenWijk 10 BovenveenWijk 11 Voorburg Noord","Voorburg","Leidschendam-Voorburg","Zuid-Holland",52.073840213083,4.3502046437023,NA
"2275","070",NA,"Voorburg","Leidschendam-Voorburg","Zuid-Holland",52.062644058069,4.3524026794103,"Wijk 12 Voorburg West"
"2280",NA,NA,"Rijswijk","Rijswijk","Zuid-Holland",52.059033397392,4.3361463127842,NA
"2281","070",NA,"Rijswijk","Rijswijk","Zuid-Holland",52.05713575752,4.3415981663814,"Wijk 01"
"2282","070","Wijk 02Wijk 05","Rijswijk","Rijswijk","Zuid-Holland",52.051834141993,4.3350285166003,NA
"2283","070","Wijk 04Wijk 05Wijk 06","Rijswijk","Rijswijk","Zuid-Holland",52.046575877435,4.3221883497302,NA
"2284","070",NA,"Rijswijk","Rijswijk","Zuid-Holland",52.04150272459,4.3129204244697,"Wijk 06"
"2285","070",NA,"Rijswijk","Rijswijk","Zuid-Holland",52.037952509727,4.302809228842,"Wijk 08"
"2286","070","Wijk 06Wijk 09Wijk 10","Rijswijk","Rijswijk","Zuid-Holland",52.023857510711,4.3154968368009,NA
"2287","070",NA,"Rijswijk","Rijswijk","Zuid-Holland",52.029823385602,4.3259362916997,"Wijk 07"
"2288","070","Wijk 05Wijk 06Wijk 10","Rijswijk","Rijswijk","Zuid-Holland",52.03239338875,4.3368027866064,NA
"2289","070","Wijk 03Wijk 11","Rijswijk","Rijswijk","Zuid-Holland",52.037067586107,4.3493013679453,NA
"2400",NA,NA,"Alphen aan den Rijn","Alphen aan den Rijn","Zuid-Holland",52.144641258004,4.6545557071193,NA
"2411","0172","Wijk 00Wijk 01 Bodegraven NoordWijk 02 Bodegraven CentrumWijk 03 Bodegraven Zuid","Bodegraven","Bodegraven-Reeuwijk","Zuid-Holland",52.091491919341,4.7615528800388,NA
"2415","0348","Wijk 04 Nieuwerbrug NoordWijk 05 Nieuwerbrug Zuid","Nieuwerbrug aan den Rijn","Bodegraven-Reeuwijk","Zuid-Holland",52.082530062221,4.805511309434,NA
"2491","070","Wijk 43 ForeparkWijk 44 Leidschenveen","Den Haag","'s-Gravenhage","Zuid-Holland",52.066791752672,4.3849400660805,NA
"2492","070",NA,"Den Haag","'s-Gravenhage","Zuid-Holland",52.065114243038,4.4130528197118,"Wijk 44 Leidschenveen"
"2493","070",NA,"Den Haag","'s-Gravenhage","Zuid-Holland",52.058323857409,4.4031495876758,"Wijk 44 Leidschenveen"
"2495","070",NA,"Den Haag","'s-Gravenhage","Zuid-Holland",52.05546200268,4.359347880049,"Wijk 41 Hoornwijk"
"2496","070","Wijk 41 HoornwijkWijk 42 Ypenburg","Den Haag","'s-Gravenhage","Zuid-Holland",52.050973252019,4.3751846876427,NA
"2497","070","Wijk 41 HoornwijkWijk 42 Ypenburg","Den Haag","'s-Gravenhage","Zuid-Holland",52.036708465248,4.3629474195861,NA
"2498","070",NA,"Den Haag","'s-Gravenhage","Zuid-Holland",52.032624978151,4.3839536241018,"Wijk 42 Ypenburg"
"2511","070","Wijk 27 StationsbuurtWijk 28 Centrum","Den Haag","'s-Gravenhage","Zuid-Holland",52.078453093502,4.3175143638802,NA
"2512","070","Wijk 28 CentrumWijk 29 Schildersbuurt","Den Haag","'s-Gravenhage","Zuid-Holland",52.073462422526,4.3045736756943,NA
"2513","070","Wijk 22 ZeeheldenkwartierWijk 28 Centrum","Den Haag","'s-Gravenhage","Zuid-Holland",52.078795765114,4.3026277504886,NA
"2514","070","Wijk 05 ArchipelbuurtWijk 23 WillemsparkWijk 28 Centrum","Den Haag","'s-Gravenhage","Zuid-Holland",52.085630206137,4.3092407305075,NA
"2515","070","Wijk 27 StationsbuurtWijk 29 Schildersbuurt","Den Haag","'s-Gravenhage","Zuid-Holland",52.072458305781,4.3207039209501,NA
"2516","070","Wijk 26 BezuidenhoutWijk 27 StationsbuurtWijk 38 Laakkwartier en SpoorwijkWijk 39 BinckhorstWijk 41 Hoornwijk","Den Haag","'s-Gravenhage","Zuid-Holland",52.067846097473,4.3382271128678,NA
"2517","070","Wijk 05 ArchipelbuurtWijk 09 Geuzen- en StatenkwartierWijk 10 ZorgvlietWijk 11 DuinoordWijk 12 Bomen- en BloemenbuurtWijk 21 RegentessekwartierWijk 22 Zeeheldenkwartier","Den Haag","'s-Gravenhage","Zuid-Holland",52.086965865197,4.2855105634292,NA
"2518","070","Wijk 11 DuinoordWijk 21 RegentessekwartierWijk 22 ZeeheldenkwartierWijk 23 Willemspark","Den Haag","'s-Gravenhage","Zuid-Holland",52.080832384509,4.2945838965454,NA
"2521","070","Wijk 27 StationsbuurtWijk 38 Laakkwartier en Spoorwijk","Den Haag","'s-Gravenhage","Zuid-Holland",52.063198492504,4.3183198951266,NA
"2522","070",NA,"Den Haag","'s-Gravenhage","Zuid-Holland",52.060433782542,4.3271683243797,"Wijk 38 Laakkwartier en Spoorwijk"
"2523","070",NA,"Den Haag","'s-Gravenhage","Zuid-Holland",52.056825538693,4.3201091308728,"Wijk 38 Laakkwartier en Spoorwijk"
"2524","070",NA,"Den Haag","'s-Gravenhage","Zuid-Holland",52.053281169354,4.3134507105515,"Wijk 38 Laakkwartier en Spoorwijk"
"2525","070","Wijk 27 StationsbuurtWijk 29 SchildersbuurtWijk 30 TransvaalkwartierWijk 37 Groente- en Fruitmarkt","Den Haag","'s-Gravenhage","Zuid-Holland",52.06225112545,4.3029669141541,NA
"2526","070","Wijk 27 StationsbuurtWijk 29 SchildersbuurtWijk 30 Transvaalkwartier","Den Haag","'s-Gravenhage","Zuid-Holland",52.068106355855,4.3074082192211,NA
"2531","070",NA,"Den Haag","'s-Gravenhage","Zuid-Holland",52.053128391037,4.3025800688881,"Wijk 36 Moerwijk"
"2532","070",NA,"Den Haag","'s-Gravenhage","Zuid-Holland",52.047657029249,4.2970252819591,"Wijk 36 Moerwijk"
"2533","070","Wijk 34 MorgenstondWijk 35 ZuiderparkWijk 36 Moerwijk","Den Haag","'s-Gravenhage","Zuid-Holland",52.053669830558,4.2871796987519,NA
"2541","070","Wijk 32 LeyenburgWijk 33 Bouwlust en VrederustWijk 34 Morgenstond","Den Haag","'s-Gravenhage","Zuid-Holland",52.045481827094,4.2772621618589,NA
"2542","070","Wijk 33 Bouwlust en VrederustWijk 34 MorgenstondWijk 40 Wateringse Veld","Den Haag","'s-Gravenhage","Zuid-Holland",52.036461335088,4.2670184384777,NA
"2543","070",NA,"Den Haag","'s-Gravenhage","Zuid-Holland",52.039522106177,4.2601839258869,"Wijk 33 Bouwlust en Vrederust"
"2544","070","Wijk 17 LoosduinenWijk 33 Bouwlust en VrederustWijk 34 Morgenstond","Den Haag","'s-Gravenhage","Zuid-Holland",52.040388792191,4.2510435963245,NA
"2545","070","Wijk 17 LoosduinenWijk 32 LeyenburgWijk 33 Bouwlust en VrederustWijk 34 Morgenstond","Den Haag","'s-Gravenhage","Zuid-Holland",52.049293712937,4.2714581178876,NA
"2546","070","Wijk 32 LeyenburgWijk 34 Morgenstond","Den Haag","'s-Gravenhage","Zuid-Holland",52.058224508012,4.2735695178243,NA
"2547","070","Wijk 17 LoosduinenWijk 31 Rustenburg en OostbroekWijk 32 Leyenburg","Den Haag","'s-Gravenhage","Zuid-Holland",52.061063742053,4.2663985697064,NA
"2548","070",NA,"Den Haag","'s-Gravenhage","Zuid-Holland",52.029172309319,4.2903132040435,"Wijk 40 Wateringse Veld"
"2551","070","Wijk 17 LoosduinenWijk 18 Waldeck","Den Haag","'s-Gravenhage","Zuid-Holland",52.059033488056,4.2372828902772,NA
"2552","070","Wijk 15 Kijkduin en OckenburghWijk 16 Kraayenstein en de UithofWijk 17 LoosduinenWijk 18 WaldeckWijk 19 Vruchtenbuurt","Den Haag","'s-Gravenhage","Zuid-Holland",52.054792137479,4.2486884709939,NA
"2553","070","Wijk 15 Kijkduin en OckenburghWijk 16 Kraayenstein en de UithofWijk 17 LoosduinenWijk 18 Waldeck","Den Haag","'s-Gravenhage","Zuid-Holland",52.04471228739,4.2225207039075,NA
"2554","070","Wijk 14 Bohemen en Meer en BosWijk 15 Kijkduin en Ockenburgh","Den Haag","'s-Gravenhage","Zuid-Holland",52.06720759889,4.2114305177936,NA
"2555","070","Wijk 14 Bohemen en Meer en BosWijk 15 Kijkduin en OckenburghWijk 18 WaldeckWijk 19 Vruchtenbuurt","Den Haag","'s-Gravenhage","Zuid-Holland",52.060126894583,4.222685195975,NA
"2561","070","Wijk 12 Bomen- en BloemenbuurtWijk 20 ValkenboskwartierWijk 21 Regentessekwartier","Den Haag","'s-Gravenhage","Zuid-Holland",52.075660091999,4.2787464556365,NA
